envelope_ID,day,month,year,siteID,species,new_taxon,project,habitat,plotNR,DURIN_plot,ageClass,DroughtTrt,DroughNet_plotID,plant_nr,leaf_nr,leaf_age,plant_height,bulk_nr_leaves,wet_mass_g,leaf_thickness_1_mm,leaf_thickness_2_mm,leaf_thickness_3_mm,dry_mass_g,stomatal_conductance(gs),spectrometry,remark,remarks_2,cutout_barcode
ECH3640,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),2.2,2,1,young,6.3,5,0.0098,0.240,0.226,0.197,,,,,,
EAD0175,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),2.2,3,1,old,10.8,5,0.0071,0.298,0.298,0.282,,,,,,
EAK2897,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),2.2,3,2,young,10.8,5,0.0064,0.089,0.275,0.280,,,,,,
DMY3654,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),3.3,3,3,young,15.5,5,0.0129,0.240,0.249,0.250,,,,,,
DPF4812,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),3.3,3,3,old,15.5,5,0.0278,0.458,0.445,0.422,,,,,,
DMU1069,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),3.3,3,1,old,15.5,5,0.0243,0.368,0.355,0.342,,,,,,
DPJ3872,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),3.3,3,2,old,15.5,5,0.0264,0.376,0.349,0.379,,,,,,
EFH4295,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),3.2,3,2,young,13.5,5,0.0091,0.237,0.310,0.225,,,,,,
EEI2495,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),3.2,3,1,young,13.5,5,0.0084,0.184,0.244,0.229,,,,,,
EFD5220,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),3.2,3,3,young,13.5,5,0.0079,0.200,0.224,0.231,,,,,,
EGJ7132,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),3.2,2,1,old,12.6,5,0.0155,0.264,0.328,0.269,,,,,,
DZI6183,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),1.2,3,2,young,13.8,5,0.0125,0.205,0.150,0.180,,,,,,
ECL3503,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),2.2,1,3,old,5.6,5,0.0071,0.240,0.150,0.208,,,,,,
ECT1801,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),2.2,1,1,old,5.6,5,0.0084,0.196,0.202,0.213,,,,,,
ECX2589,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),2.2,1,3,young,5.6,5,0.0076,0.180,0.173,0.188,,,,,,
EDB9411,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),2.2,1,2,young,5.6,5,0.0085,0.153,0.180,0.194,,,,,,
EBI0298,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),2.2,1,1,young,5.6,5,0.0078,0.153,0.198,0.166,,,,,,
EBN0202,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),2.2,2,3,old,6.3,5,0.0098,0.233,0.256,0.233,,,,,,
EDJ7329,5,July,2023,Tjøtta,Calluna vulgaris,,Field - Traits,,,,Pioneer,Ext (90),1.2,2,1,young,11.0,2,0.0102,0.460,0.316,0.306,,,,,,
EDN6652,5,July,2023,Tjøtta,Calluna vulgaris,,Field - Traits,,,,Pioneer,Ext (90),1.2,1,3,young,24.1,2,0.0091,0.338,0.354,0.351,,,,,,
EDF3034,5,July,2023,Tjøtta,Calluna vulgaris,,Field - Traits,,,,Pioneer,Ext (90),1.2,2,2,young,11.0,2,0.0105,0.499,0.570,0.452,,,,,,
EEW1926,5,July,2023,Tjøtta,Calluna vulgaris,,Field - Traits,,,,Pioneer,Ext (90),1.2,2,3,young,11.0,2,0.0134,0.445,0.373,0.492,,,,,,
EES8345,5,July,2023,Tjøtta,Calluna vulgaris,,Field - Traits,,,,Pioneer,Ext (90),1.2,3,1,young,17.3,2,0.0067,0.276,0.532,NA,,,,,,
EDV5508,5,July,2023,Tjøtta,Calluna vulgaris,,Field - Traits,,,,Mature,Ext (90),1.2,1,1,young,24.1,2,0.0105,0.351,0.303,0.388,,,,"is plot 1.2 actually an pioneer plot, was collected on the day we visited the pioneer site",,
EDR6459,5,July,2023,Tjøtta,Calluna vulgaris,,Field - Traits,,,,Mature,Ext (90),1.2,1,2,young,24.1,3,0.0094,0.278,0.207,0.292,,,,"is plot 1.2 actually an pioneer plot, was collected on the day we visited the pioneer site",,
EHW8767,5,July,2023,Tjøtta,Calluna vulgaris,,Field - Traits,,,,Pioneer,Ext (90),3.3,1,2,young,13.3,2,0.0058,0.404,0.429,0.550,,,,,,
EIA7539,5,July,2023,Tjøtta,Calluna vulgaris,,Field - Traits,,,,Pioneer,Ext (90),3.3,1,1,young,13.3,2,0.0075,0.418,0.521,0.470,,,,,,
EHS9656,5,July,2023,Tjøtta,Calluna vulgaris,,Field - Traits,,,,Pioneer,Ext (90),3.3,1,3,young,13.3,2,0.0062,0.414,0.452,0.474,,,,,,
EHO6373,5,July,2023,Tjøtta,Calluna vulgaris,,Field - Traits,,,,Pioneer,Ext (90),3.3,2,1,young,15.5,2,0.0097,0.589,0.497,0.462,,,,,,
EHK1577,5,July,2023,Tjøtta,Calluna vulgaris,,Field - Traits,,,,Pioneer,Ext (90),3.3,2,2,young,15.5,2,0.0100,0.553,0.553,0.493,,,,,,
EHG3993,5,July,2023,Tjøtta,Calluna vulgaris,,Field - Traits,,,,Pioneer,Ext (90),3.3,2,3,young,15.5,2,0.0138,0.668,0.660,0.492,,,,,,
EHC8255,5,July,2023,Tjøtta,Calluna vulgaris,,Field - Traits,,,,Pioneer,Ext (90),3.3,3,1,young,16.3,2,0.0119,0.685,0.524,0.575,,,,,,
EGY4629,5,July,2023,Tjøtta,Calluna vulgaris,,Field - Traits,,,,Pioneer,Ext (90),3.3,3,2,young,16.3,2,0.0117,0.497,0.514,0.384,,,,,,
EGU9605,5,July,2023,Tjøtta,Calluna vulgaris,,Field - Traits,,,,Pioneer,Ext (90),3.3,3,3,young,16.3,2,0.0145,0.595,0.554,0.686,,,,,,
EEG5920,5,July,2023,Tjøtta,Calluna vulgaris,,Field - Traits,,,,Pioneer,Amb (0),1.3,1,1,young,14.0,2,0.0088,0.491,0.517,0.525,,,,,,
EEC6914,5,July,2023,Tjøtta,Calluna vulgaris,,Field - Traits,,,,Pioneer,Amb (0),1.3,1,2,young,14.0,2,0.0093,0.443,0.478,0.509,,,,,,
EDY3272,5,July,2023,Tjøtta,Calluna vulgaris,,Field - Traits,,,,Pioneer,Amb (0),1.3,1,3,young,14.0,2,0.0125,0.506,0.603,0.589,,,,,,
EDU4853,5,July,2023,Tjøtta,Calluna vulgaris,,Field - Traits,,,,Pioneer,Amb (0),1.3,2,1,young,21.0,3,0.0095,0.476,0.409,0.433,,,,,,
EEK9473,5,July,2023,Tjøtta,Calluna vulgaris,,Field - Traits,,,,Pioneer,Ext (90),1.2,3,3,young,17.3,2,0.1100,0.583,0.583,0.537,,,,wet mass on paper envelope is 0.110 but maybe a 0 is missing and 0.0110 was meant?,,
EII8712,5,July,2023,Tjøtta,Calluna vulgaris,,Field - Traits,,,,Pioneer,Amb (0),3.2,3,2,young,22.1,2,0.0098,0.573,0.436,0.524,,,,,,
EFF7067,5,July,2023,Tjøtta,Calluna vulgaris,,Field - Traits,,,,Pioneer,Amb (0),3.2,2,2,young,11.1,2,0.0114,0.518,0.540,0.453,,,,,,
EFN3557,5,January,2023,Tjøtta,Calluna vulgaris,,Field - Traits,,,,Pioneer,Amb (0),3.2,1,3,young,10.2,2,0.0097,0.512,0.545,0.426,,,,,,
ECU1405,5,July,2023,Tjøtta,Vaccinium myrtillus,,Field - Traits,,,,Pioneer,Amb (0),1.3,3,1,young,6.1,,0.0051,0.090,0.098,0.100,,,,,,
EEX3415,5,July,2023,Tjøtta,Vaccinium myrtillus,,Field - Traits,,,,Pioneer,Amb (0),1.3,3,2,young,6.1,,0.0046,0.097,0.097,0.098,,,,,,
ECG2125,5,July,2023,Tjøtta,Vaccinium myrtillus,,Field - Traits,,,,Pioneer,Ext (90),2.2,2,1,young,8.9,,0.0220,0.153,0.153,0.146,,,,,,
ECC0527,5,July,2023,Tjøtta,Vaccinium myrtillus,,Field - Traits,,,,Pioneer,Ext (90),2.2,2,2,young,8.9,,0.0177,0.138,0.148,0.151,,,,,,
EEH1092,5,July,2023,Tjøtta,Vaccinium myrtillus,,Field - Traits,,,,Pioneer,Amb (0),1.3,1,3,young,13.3,,0.0086,0.099,0.097,0.112,,,,,,
EED0415,5,July,2023,Tjøtta,Vaccinium myrtillus,,Field - Traits,,,,Pioneer,Amb (0),1.3,1,1,young,13.3,,0.0097,0.090,0.091,0.097,,,,,,
EEL9307,5,July,2023,Tjøtta,Vaccinium myrtillus,,Field - Traits,,,,Pioneer,Amb (0),1.3,1,2,young,13.3,,0.0086,0.090,0.093,0.085,,,,,,
ECO2654,5,July,2023,Tjøtta,Vaccinium myrtillus,,Field - Traits,,,,Pioneer,Ext (90),2.2,1,2,young,3.6,,0.0103,0.124,0.129,0.143,,,,,,
ECS7097,5,July,2023,Tjøtta,Vaccinium myrtillus,,Field - Traits,,,,Pioneer,Ext (90),2.2,1,1,young,3.6,,0.0094,0.141,0.146,0.134,,,,,,
ECK6900,5,July,2023,Tjøtta,Vaccinium myrtillus,,Field - Traits,,,,Pioneer,Ext (90),2.2,1,3,young,3.6,,0.0030,0.106,0.125,NA,,,,,,
EBQ1445,5,July,2023,Tjøtta,Vaccinium myrtillus,,Field - Traits,,,,Pioneer,Ext (90),2.2,3,2,young,9.1,,0.0179,0.116,0.125,0.113,,,,,,
EAO1021,5,July,2023,Tjøtta,Vaccinium myrtillus,,Field - Traits,,,,Pioneer,Amb (0),2.3,1,2,young,5.8,,0.0105,0.150,0.143,0.139,,,,,,
DZK0565,5,July,2023,Tjøtta,Vaccinium myrtillus,,Field - Traits,,,,Pioneer,Amb (0),2.3,1,3,young,5.8,,0.0122,0.128,0.140,0.175,,,,,,
EIJ5956,5,July,2023,Tjøtta,Vaccinium myrtillus,,Field - Traits,,,,Pioneer,Amb (0),2.3,3,3,young,8.5,,0.0120,0.146,0.144,0.132,,,,,,
EIN3258,5,July,2023,Tjøtta,Vaccinium myrtillus,,Field - Traits,,,,Pioneer,Amb (0),2.3,3,2,young,8.5,,0.0133,0.145,0.158,0.160,,,,,,
EKA5095,5,July,2023,Tjøtta,Vaccinium myrtillus,,Field - Traits,,,,Pioneer,Amb (0),2.3,3,1,young,8.5,,0.0139,0.140,0.143,0.140,,,,,,
DYO6638,5,July,2023,Tjøtta,Vaccinium myrtillus,,Field - Traits,,,,Pioneer,Ext (90),1.2,1,3,young,8.6,,0.0135,0.123,0.128,0.133,,,,,,
DYK1665,5,July,2023,Tjøtta,Vaccinium myrtillus,,Field - Traits,,,,Pioneer,Ext (90),1.2,2,1,young,20.2,,0.0313,0.145,0.146,0.128,,,,,,
ECD6831,5,January,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),2.2,2,2,young,6.3,5,0.0091,0.286,0.259,0.278,,,,,,
EBZ0556,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),2.2,2,3,young,6.3,5,0.0093,0.268,0.271,0.266,,,,,,
DYZ1884,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),1.2,1,1,old,15.3,5,0.0129,0.443,0.466,0.479,,,,,,
EEA1243,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),3.2,1,2,young,12.0,5,0.0099,0.256,0.264,0.276,,,,,,
EFT7980,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),3.2,3,3,old,13.5,5,0.0170,0.367,0.414,0.409,,,,,,
EDW4011,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),3.2,1,1,old,12.0,5,0.0114,0.326,0.305,0.348,,,,,,
EGF0915,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),3.2,2,2,old,12.6,5,0.0164,0.348,0.383,0.384,,,,,,
EGB8685,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),3.2,2,3,old,12.6,5,0.0149,0.324,0.373,0.318,,,,,,
EFX9394,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),3.2,3,2,old,13.5,5,0.0144,0.407,0.369,0.384,,,,,,
EEM5841,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),3.2,2,1,young,12.6,5,0.0088,0.259,0.248,0.252,,,,,,
EGN8071,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),3.2,2,2,young,12.6,5,0.0087,0.255,0.258,0.238,,,,,,
EIH1555,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),3.3,2,2,young,10.0,5,0.0040,0.201,0.296,0.279,,,,,,
EHZ2029,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),3.3,2,1,old,10.0,5,0.0064,0.442,0.251,0.414,,,,,,
DNC0518,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),3.3,3,1,young,15.5,5,0.0131,0.302,0.279,0.317,,,,,,
DNG1983,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),3.3,3,2,young,15.5,5,0.0137,0.267,0.274,0.285,,,,,,
EJH5497,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),1.3,1,2,young,23.0,5,0.0104,0.210,0.167,0.223,,,,,,
EJD1692,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),1.3,1,3,young,23.0,5,0.0095,0.214,0.227,0.237,,,,,,
DXX1975,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),1.2,2,3,old,10.6,5,0.0111,0.302,0.328,0.250,,,,,,
EFP1941,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),3.2,3,1,old,13.5,5,0.0142,0.341,0.291,0.326,,,,,,
EDO5526,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),3.2,1,2,old,12.0,5,0.0166,0.274,0.240,0.245,,,,,,
DYN5893,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),1.2,2,1,young,10.6,5,0.0090,0.233,0.224,0.183,,,,,,
DYV2872,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),1.2,2,2,young,10.6,5,0.0095,0.210,0.190,0.208,,,,,,
DYJ5404,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),1.2,2,3,young,10.6,5,0.0097,0.216,0.197,0.227,,,,,,
DYR1545,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),1.2,3,1,old,13.8,5,0.0119,0.265,0.032,0.330,,,,,,
EDS5247,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),3.2,1,3,old,12.0,5,0.0112,0.274,0.242,0.266,,,,,,
EEQ7332,5,july,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),3.2,1,1,young,12.0,5,0.0110,0.236,0.223,0.237,,,,,,
EEE2885,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),3.2,1,3,young,12.0,5,0.0103,0.211,0.209,0.187,,,,,,
EDK5033,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),3.2,2,3,young,12.6,5,0.0088,0.181,0.208,0.199,,,,,,
DZA7334,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),1.2,3,2,old,13.8,5,0.0126,0.297,0.281,0.293,,,,,,
DZE5164,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),1.2,3,3,old,13.8,5,0.0101,0.300,0.302,0.282,,,,,,
DXT9477,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),1.2,3,1,young,13.8,5,0.0094,0.223,0.193,0.215,,,,,,
EIL4137,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),3.3,2,1,young,10.0,5,0.0035,0.187,0.168,0.162,,,,,,
EHR3776,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),3.3,2,3,old,10.0,5,0.0081,0.353,0.291,0.344,,,,,,
EHV5779,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),3.3,2,2,old,10.0,5,0.0075,0.247,0.239,0.248,,,,,,
EID6961,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),3.3,2,3,young,10.0,5,0.0030,0.145,0.100,0.170,,,,,,
EIQ1725,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),1.3,2,3,old,20.4,5,0.0118,0.327,0.356,0.271,,,,,,
EKJ5595,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),1.3,2,3,young,20.4,5,0.0102,0.217,0.220,0.231,,,,,,
DXS0351,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),1.2,1,3,young,15.3,5,0.0125,0.252,0.264,0.242,,,,,,
EKB2880,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),1.3,2,1,young,20.4,5,0.0102,0.210,0.203,0.222,,,,,,
EJX4916,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),1.3,1,1,old,23.0,5,0.0163,0.353,0.369,0.349,,,,,,
EJT2067,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),1.3,1,2,old,23.0,5,0.0174,0.424,0.386,0.306,,,,,,
EJP5775,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),1.3,1,3,old,23.0,5,0.0155,0.303,0.352,0.417,,,,,,
EKF1052,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),1.3,2,2,young,20.4,5,0.0105,0.250,0.250,0.239,,,,,,
EJL5576,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),1.3,1,1,young,23.0,5,0.0092,0.214,0.231,0.228,,,,,,
DOT9367,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),2.3,1,3,young,6.3,5,0.0045,0.160,0.178,0.173,,,,,,
EJW1152,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),1.3,3,1,old,14.0,5,0.0152,0.374,0.356,0.246,,,,,,
EJS8705,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),1.3,3,2,old,14.0,5,0.0147,0.324,0.354,0.370,,,,,,
EJO8191,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),1.3,3,3,old,14.0,5,0.0163,0.344,0.384,0.380,,,,,,
EJK1189,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),1.3,3,1,young,14.0,5,0.0100,0.242,0.238,0.245,,,,,,
EJG7532,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),1.3,3,2,young,14.0,5,0.0096,0.219,0.221,0.218,,,,,,
EJC2306,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),1.3,3,3,young,14.0,5,0.0093,0.244,0.224,0.259,,,,,,
EIY3626,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),1.3,2,1,old,20.4,5,0.0133,0.332,0.314,0.339,,,,,,
EIU6392,5,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),1.3,2,2,old,20.4,5,0.0127,0.338,0.302,0.320,,,,,,
DZF1673,5,July,2023,Tjøtta,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Ext (90),1.2,1,2,young,13.3,,0.0464,0.310,0.305,0.311,,,,,,
EHY0172,5,July,2023,Tjøtta,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Ext (90),3.3,3,1,old,9.5,,0.0621,0.427,0.442,0.425,,,,,,
EIB2405,5,July,2023,Tjøtta,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Ext (90),3.3,1,2,young,9.3,,0.0267,0.323,0.336,0.310,,,,,,
EHP3693,5,July,2023,Tjøtta,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Ext (90),3.3,1,3,old,9.3,,0.0483,0.347,0.356,0.374,,,,,,
ECQ0062,5,July,2023,Tjøtta,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Amb (0),2.3,1,2,young,6.5,,0.0250,0.320,0.340,0.308,,,,,,
EGV0071,5,July,2023,Tjøtta,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Ext (90),3.3,2,2,old,9.8,,0.0869,0.406,0.410,0.404,,,,,,
EAG5211,5,July,2023,Tjøtta,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Amb (0),1.3,1,2,young,9.8,,0.0357,0.341,0.314,0.330,,,,,,
DZV6028,5,July,2023,Tjøtta,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Amb (0),1.3,1,1,young,9.8,,0.0396,0.322,0.350,0.303,,,,,,
EAT2593,5,July,2023,Tjøtta,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Amb (0),1.3,2,3,old,8.7,,0.0241,0.385,0.449,0.419,,,,,,
EAX2615,5,July,2023,Tjøtta,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Amb (0),1.3,2,2,old,8.7,,0.0331,0.352,0.449,0.445,,,,,,
EBB9362,5,July,2023,Tjøtta,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Amb (0),1.3,2,1,old,8.7,,0.0390,0.415,0.405,0.383,,,,,,
EBF3962,5,July,2023,Tjøtta,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Amb (0),1.3,2,3,young,8.7,,0.0355,0.386,0.405,0.409,,,,,,
DZM5453,5,July,2023,Tjøtta,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Amb (0),1.3,2,2,young,8.7,,0.0304,0.383,0.403,0.384,,,,,,
DZR2198,5,July,2023,Tjøtta,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Amb (0),1.3,2,1,young,8.7,,0.0330,0.373,0.386,0.379,,,,,,
EAB2893,5,July,2023,Tjøtta,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Amb (0),1.3,3,3,young,7.2,,0.0290,0.362,0.366,0.362,,,,,,
DZN4992,5,July,2023,Tjøtta,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Amb (0),1.3,3,1,young,7.2,,0.0297,0.328,0.358,0.360,,,,,,
DXZ3444,5,July,2023,Tjøtta,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Ext (90),1.2,2,1,young,8.7,,0.0295,0.256,0.277,0.287,,,,,,
EAF6897,5,July,2023,Tjøtta,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Amb (0),1.3,3,2,young,7.2,,0.0281,0.347,0.370,0.388,,,,,,
EAC5799,5,July,2023,Tjøtta,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Amb (0),1.3,1,3,young,9.8,,0.0378,0.332,0.333,0.314,,,,,,
EBE3539,5,July,2023,Tjøtta,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Amb (0),2.3,3,1,old,11.5,,0.0454,0.394,0.413,0.368,,,,,,
DXR7228,5,July,2023,Tjøtta,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Ext (90),1.2,2,3,young,8.7,,0.0272,0.220,0.255,0.257,,,,,,
DYD6026,5,July,2023,Tjøtta,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Ext (90),1.2,2,3,old,8.7,,0.0234,0.323,0.327,0.335,,,,,,
DYH9715,5,July,2023,Tjøtta,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Ext (90),1.2,2,2,old,8.7,,0.0229,0.365,0.374,0.379,,,,,,
EDT6328,5,July,2023,Tjøtta,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Ext (90),1.2,3,1,young,9.9,,0.0306,0.302,0.303,0.294,,,,,,
EBD0709,5,July,2023,Tjøtta,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Amb (0),3.2,3,1,old,13.3,,0.0324,0.282,0.302,0.304,,,,,,
EBA8028,5,July,2023,Tjøtta,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Amb (0),2.3,3,2,old,11.5,,0.0456,0.387,0.403,0.393,,,,,,
EDA3633,5,July,2023,Tjøtta,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Ext (90),2.2,3,2,old,10.5,,0.0208,0.305,0.344,0.358,,,,,,
DYP1848,5,July,2023,Tjøtta,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Ext (90),1.2,1,1,old,13.3,,0.0104,0.309,0.330,0.307,,,,,,
DWK0355,3,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Mature,Amb (0),1.1,1,2,young,23.0,5,0.0089,0.231,0.229,0.213,,,,,,
DXH4184,3,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Mature,Ext (90),3.1,2,1,young,16.6,5,0.0053,0.223,0.224,0.217,,,,,,
DQQ1652,3,July,2023,Tjøtta,Vaccinium vitis-idaea,,Field - Traits,,,,Mature,Amb (0),2.1,2,3,young,12.0,,0.0217,0.269,0.281,0.288,,,,,,
DUO7917,3,July,2023,Tjøtta,Vaccinium vitis-idaea,,Field - Traits,,,,Mature,Amb (0),1.1,3,3,old,8.2,,0.0307,0.364,0.332,0.388,,,,,,
DWH0698,3,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Mature,Ext (90),1.3,3,3,young,16.3,5,0.0090,0.221,0.207,0.210,,,,,,
DWP2003,3,July,2023,Tjøtta,Empetrum nigrum,,Field - Traits,,,,Mature,Ext (90),1.3,3,1,young,16.3,5,0.0088,0.214,0.224,0.231,,,,,,
